"MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNone","LotShape","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","Utilities","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlope","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQual","ExterCond","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNone","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,11200,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1965,1965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,3,906,1,0,134,1040,0,1,0,0,0,0,5,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,7,0,0,0,0,0,0,0,1,0,1965,1,1,384,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7714361601217
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,11924,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,5,2005,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,286,4,2,0,0,1,0,0,0,5,3,1,6,998,1,0,177,1175,0,1,0,0,0,0,5,1,4,1182,1142,0,2324,1,0,3,0,4,1,5,11,7,2,4,0,0,0,1,0,0,0,2005,3,3,736,3,3,2,147,21,0,0,0,0,0,0,0,0,0,0,1,0,7,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.7512996960135
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12968,0,1,0,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1962,1962,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,5,737,1,0,175,912,0,1,0,0,0,0,3,1,4,912,0,0,912,1,0,1,0,2,1,3,4,7,0,0,0,0,0,0,0,1,0,1962,1,1,352,3,3,2,140,0,0,0,176,0,0,0,0,0,0,0,1,0,9,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8775685785581
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,10652,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2006,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,306,3,2,0,0,1,0,0,0,4,3,3,1,0,1,0,1494,1494,0,1,0,0,0,0,5,1,4,1494,0,0,1494,0,0,2,0,3,1,4,7,7,1,4,0,1,0,0,0,0,0,2006,2,3,840,3,3,2,160,33,0,0,0,0,0,0,0,0,0,0,1,0,8,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.5407575715773
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10920,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1960,1960,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,212,2,2,0,1,0,0,0,0,3,3,1,4,733,1,0,520,1253,0,1,0,0,0,0,3,1,4,1253,0,0,1253,1,0,1,1,2,1,3,5,7,1,2,0,1,0,0,0,0,0,1960,2,1,352,3,3,2,0,213,176,0,0,0,0,2,0,0,0,0,1,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9640010843304
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,6120,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,8,1929,2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,832,832,0,1,0,0,0,0,5,1,3,854,0,0,854,0,0,1,0,2,1,3,5,7,0,0,0,0,0,0,0,1,0,1991,1,2,576,3,3,2,48,112,0,0,0,0,0,4,0,0,0,0,1,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7905572015685
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11241,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1970,1970,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,180,2,2,0,1,0,0,0,0,3,3,1,5,578,1,0,426,1004,0,1,0,0,0,0,5,1,4,1004,0,0,1004,1,0,1,0,2,1,3,5,7,1,3,0,1,0,0,0,0,0,1970,3,2,480,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,700,3,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9117015849276
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,72,10791,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,5,1967,1967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,1296,0,0,1296,0,0,2,0,2,2,3,6,7,0,0,0,0,0,0,1,0,0,1967,1,2,516,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,500,10,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.4075649493124
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,13695,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,3,3,1,6,646,1,0,468,1114,0,1,0,0,0,0,5,1,4,1114,0,0,1114,1,0,1,1,3,1,4,6,7,0,0,0,0,0,0,0,1,0,2004,1,2,576,3,3,2,0,102,0,0,0,0,0,0,0,0,0,0,1,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9766594812024
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,7560,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1958,1965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,2,504,1,0,525,1029,0,1,0,0,0,0,3,1,4,1339,0,0,1339,0,0,1,0,3,1,3,6,6,0,0,0,1,0,0,0,0,0,1958,1,1,294,3,3,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.8422292121128
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,14215,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2005,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,380,3,2,0,0,1,0,0,0,5,3,3,1,0,1,0,1158,1158,0,1,0,0,0,0,5,1,4,1158,1218,0,2376,0,0,3,1,4,1,4,9,7,1,4,0,0,0,1,0,0,0,2005,2,3,853,3,3,2,240,154,0,0,0,0,0,0,0,0,0,0,1,0,11,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.6925031124614
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,7449,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,7,1930,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,3,3,1,1,0,1,0,637,637,0,1,0,0,0,0,5,1,2,1108,0,0,1108,0,0,1,0,3,1,4,6,7,1,4,0,1,0,0,0,0,0,1930,1,1,280,3,3,0,0,0,205,0,0,0,0,4,0,0,0,0,1,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8451027773086
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,9742,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2002,2002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,281,3,2,0,0,1,0,0,0,4,3,1,1,0,1,0,1777,1777,0,1,0,0,0,0,5,1,4,1795,0,0,1795,0,0,2,0,3,1,4,7,7,1,4,0,1,0,0,0,0,0,2002,2,2,534,3,3,2,171,159,0,0,0,0,0,0,0,0,0,0,1,0,9,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.3458345879053
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,4224,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,7,1976,1976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,4,3,1,6,840,1,0,200,1040,0,1,0,0,0,0,3,1,4,1060,0,0,1060,1,0,1,0,3,1,3,6,7,1,3,0,1,0,0,0,0,0,1976,1,2,572,3,3,2,100,110,0,0,0,0,0,0,0,0,0,0,1,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.7745202026587
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8246,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1968,2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,0,3,3,2,3,188,5,668,204,1060,0,1,0,0,0,0,5,1,4,1060,0,0,1060,1,0,1,0,3,1,4,6,7,1,3,0,1,0,0,0,0,0,1968,1,1,270,3,3,2,406,90,0,0,0,0,0,3,0,0,0,0,1,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9447078813958
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,14230,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,640,3,2,0,0,1,0,0,0,4,3,1,1,0,1,0,1566,1566,0,1,0,0,0,0,5,1,4,1600,0,0,1600,0,0,2,0,3,1,4,7,7,1,4,0,1,0,0,0,0,0,2007,2,3,890,3,3,2,0,56,0,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.4541039123522
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7200,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1951,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,2,4,234,3,486,180,900,0,1,0,0,0,0,3,1,4,900,0,0,900,0,1,1,0,3,1,4,5,7,0,0,0,0,0,0,0,1,0,2005,1,2,576,3,3,2,222,32,0,0,0,0,0,0,0,0,0,0,1,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.8115474774603
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,11478,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,200,3,2,0,0,1,0,0,0,5,3,1,6,1218,1,0,486,1704,0,1,0,0,0,0,5,1,4,1704,0,0,1704,1,0,2,0,3,1,4,7,7,1,4,0,1,0,0,0,0,0,2008,2,3,772,3,3,2,0,50,0,0,0,0,0,0,0,0,0,0,1,0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.6313403809345
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,16321,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1957,1997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,4,4,1277,1,0,207,1484,0,1,0,0,0,0,3,1,4,1600,0,0,1600,1,0,1,0,2,1,3,6,7,2,4,0,1,0,0,0,0,0,1957,2,1,319,3,3,2,288,258,0,0,0,0,0,0,0,0,0,0,1,0,12,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2428866186529
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,6324,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,6,1927,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,1,0,1,0,520,520,0,1,0,0,0,0,2,0,4,520,0,0,520,0,0,1,0,1,1,2,4,7,0,0,0,0,0,0,0,1,0,1920,1,1,240,2,3,2,49,0,87,0,0,0,0,0,0,0,0,0,1,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.1345890242503
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,8500,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1920,1950,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,3,3,1,1,0,1,0,649,649,0,1,0,0,0,0,3,0,4,649,668,0,1317,0,0,1,0,3,1,3,6,7,0,0,0,0,0,0,0,1,0,1920,1,1,250,3,2,0,0,54,172,0,0,0,0,3,0,0,0,0,1,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.5966347330961
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8544,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1966,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,1,0,1,0,1228,1228,0,1,0,0,0,0,4,1,4,1228,0,0,1228,0,0,1,1,3,1,4,6,7,0,0,0,1,0,0,0,0,0,1966,1,1,271,3,3,2,0,65,0,0,0,0,0,3,0,0,0,0,1,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.9140478236443
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,11049,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,5,3,3,1,0,1,0,1234,1234,0,1,0,0,0,0,5,1,4,1234,0,0,1234,0,0,2,0,3,1,4,7,7,0,0,0,1,0,0,0,0,0,2007,2,2,484,3,3,2,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1001564199386
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,10552,0,1,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1959,1959,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,3,1018,1,0,380,1398,0,1,0,0,0,0,4,1,4,1700,0,0,1700,0,1,1,1,4,1,4,6,7,1,4,0,1,0,0,0,0,0,1959,2,2,447,3,3,2,0,38,0,0,0,0,0,0,0,0,0,0,1,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0167264737993
